Trace ID,Amplitude Range,Start time,End time,Similarity,Network,Station,Mode,Component,Azimuth,Incidence,Ellipticity
XA_S15_00_MHZ,129.0,1971-08-16 12:12:14.188679,1971-08-16 12:12:44.377358,0.94,XA,15,peaked mode,MHZ,43.72520417884947,9.658215190707741,0.028369434054087834
XA_S15_00_MHZ,128.0,1971-08-17 11:31:52.905660,1971-08-17 11:32:23.094339,0.94,XA,15,peaked mode,MHZ,42.585783360046335,9.842943281340137,0.029707152478417827
XA_S15_00_MHZ,128.0,1971-08-18 11:06:14.037736,1971-08-18 11:06:44.226415,0.94,XA,15,peaked mode,MHZ,43.896334522622276,9.923908658620942,0.030064379655318024
XA_S15_00_MHZ,129.0,1971-08-19 11:28:49.207547,1971-08-19 11:29:19.396226,0.94,XA,15,peaked mode,MHZ,44.5762877930314,9.944392498112656,0.029924840679286267
XA_S15_00_MHZ,129.0,1971-08-20 20:56:19.018868,1971-08-20 20:56:49.207547,0.94,XA,15,peaked mode,MHZ,43.367199667400065,9.849187059221938,0.030733439867912916
XA_S15_00_MHZ,129.0,1971-08-21 07:48:14.037736,1971-08-21 07:48:44.226415,0.94,XA,15,peaked mode,MHZ,43.213398388503975,9.813715118928819,0.026403389874719917
XA_S15_00_MHZ,128.0,1971-08-22 07:12:38.792453,1971-08-22 07:13:08.981132,0.94,XA,15,peaked mode,MHZ,44.54936536073388,9.697086109199622,0.02597155655203832
XA_S15_00_MHZ,129.0,1971-08-23 05:53:43.698113,1971-08-23 05:54:13.886792,0.94,XA,15,peaked mode,MHZ,43.345623899106094,9.890469189868739,0.027685277507075147
XA_S15_00_MHZ,129.0,1971-08-24 04:39:35.245283,1971-08-24 04:40:05.433962,0.94,XA,15,peaked mode,MHZ,42.951704984956294,9.859468335666449,0.026827391263760138
XA_S15_00_MHZ,134.0,1971-08-25 04:25:44.150943,1971-08-25 04:26:04.226415,0.93,XA,15,peaked mode,MHZ,43.99603306002502,9.632110285824131,0.024004876894861762
XA_S15_00_MHZ,129.0,1971-08-26 14:50:58.867925,1971-08-26 14:51:29.056604,0.93,XA,15,peaked mode,MHZ,44.72396847668882,9.749713471755866,0.023545352633262826
XA_S15_00_MHZ,131.0,1971-08-27 02:55:08.679245,1971-08-27 02:55:38.867924,0.93,XA,15,peaked mode,MHZ,44.959223981062664,9.697145953518937,0.025196394843545147
XA_S15_00_MHZ,130.0,1971-08-28 01:40:08.603774,1971-08-28 01:40:38.792453,0.94,XA,15,peaked mode,MHZ,43.40123608466155,9.979806041236195,0.02389846395130697
XA_S15_00_MHZ,129.0,1971-08-28 23:29:34.490566,1971-08-28 23:30:04.679245,0.94,XA,15,peaked mode,MHZ,43.81620437759392,9.820241872346312,0.02764715846255815
XA_S15_00_MHZ,129.0,1971-08-29 22:23:11.396226,1971-08-29 22:23:41.584905,0.93,XA,15,peaked mode,MHZ,36.98348010388558,10.909621679979828,0.11324030997958859
XA_S15_00_MHZ,127.0,1971-08-30 19:42:17.358491,1971-08-30 19:42:47.547170,0.94,XA,15,peaked mode,MHZ,47.946270908386055,8.814964904445402,0.04766018221353663
XA_S15_00_MHZ,126.0,1971-08-31 16:59:02.037736,1971-08-31 16:59:32.226415,0.94,XA,15,peaked mode,MHZ,44.98933063917563,9.965358437016508,0.09614565143670836
XA_S15_00_MHZ,124.0,1971-09-01 14:40:59.018868,1971-09-01 14:41:29.207547,0.94,XA,15,peaked mode,MHZ,44.21636595746124,10.370740255387151,0.030768553664652323
XA_S15_00_MHZ,121.0,1971-09-02 16:41:36.905660,1971-09-02 16:42:07.094339,0.93,XA,15,peaked mode,MHZ,43.67661801850079,10.181556449733883,0.049014965472243086
XA_S15_00_MHZ,121.0,1971-09-03 17:10:11.924528,1971-09-03 17:10:42.113207,0.93,XA,15,peaked mode,MHZ,44.06090265190899,10.73173572549211,0.02506054351267339
XA_S15_00_MHZ,120.0,1971-09-04 18:46:42.264151,1971-09-04 18:47:12.452830,0.94,XA,15,peaked mode,MHZ,44.03221198081204,10.765802366125715,0.027531035531395846
XA_S15_00_MHZ,119.0,1971-09-05 16:42:22.188679,1971-09-05 16:42:42.264151,0.94,XA,15,peaked mode,MHZ,43.304468594277395,10.635604466032577,0.027875915503148947
