Trace ID,Amplitude Range,Start time,End time,Similarity,Network,Station,Mode,Component,Azimuth,Incidence,Ellipticity
XA_S15_01_MHZ,373.0,1975-12-13 14:27:19.094340,1975-12-13 14:27:44.301887,0.98,XA,15,flat mode,MHZ,79.53879483159625,50.32071113703367,0.10164999608613848
XA_S15_01_MHZ,12.0,1975-12-14 04:27:37.660377,1975-12-14 04:28:07.849056,0.9,XA,15,flat mode,MHZ,21.933550623257254,89.46486460116729,0.5545760033379818
XA_S15_01_MHZ,441.0,1975-12-14 14:17:29.962264,1975-12-14 14:17:55.169811,0.9,XA,15,flat mode,MHZ,83.43730401730737,38.825041423637046,0.10709570701870301
XA_S15_01_MHZ,30.0,1975-12-16 05:15:58.339623,1975-12-16 05:16:28.528302,0.9,XA,15,flat mode,MHZ,42.60582702093799,26.439169946592294,0.42752397426550653
XA_S15_01_MHZ,425.0,1975-12-16 07:57:50.339623,1975-12-16 07:58:15.547170,0.94,XA,15,flat mode,MHZ,52.64912592292848,40.16491550232093,0.16289140378019012
XA_S15_01_MHZ,408.0,1975-12-17 14:51:29.660377,1975-12-17 14:51:54.867924,0.95,XA,15,flat mode,MHZ,53.414789934822565,46.27122336252537,0.16215057458409365
XA_S15_01_MHZ,163.0,1975-12-29 15:17:00.075472,1975-12-29 15:17:25.283019,0.98,XA,15,flat mode,MHZ,41.48670408176101,59.95462905252586,0.09309212682199494
XA_S15_01_MHZ,191.0,1976-01-09 17:06:15.396226,1976-01-09 17:06:40.603773,0.96,XA,15,flat mode,MHZ,139.53366311655984,86.6700665315249,0.16734063996250842
XA_S15_01_MHZ,359.0,1976-01-13 11:49:53.056604,1976-01-13 11:50:18.264151,0.95,XA,15,flat mode,MHZ,57.429879515404174,40.15849814812499,0.14860463125598197
XA_S15_01_MHZ,430.0,1976-01-14 16:23:05.358491,1976-01-14 16:23:30.566038,0.95,XA,15,flat mode,MHZ,47.86476879826125,39.66419169257701,0.16611541738092503
XA_S15_01_MHZ,199.0,1976-01-18 14:48:06.037736,1976-01-18 14:48:31.245283,0.98,XA,15,flat mode,MHZ,93.5141344841283,71.33520915279564,0.22609071366224642
XA_S15_01_MHZ,64.0,1976-01-19 15:59:48.981132,1976-01-19 16:00:14.188679,0.98,XA,15,flat mode,MHZ,63.47144862624966,84.24890414360414,0.16402329562487986
