Trace ID,Amplitude Range,Start time,End time,Similarity,Network,Station,Mode,Component,Azimuth,Incidence,Ellipticity
XA_S12_01_MHZ,529.0,1974-12-08 16:22:18.716981,1974-12-08 16:22:38.792453,0.97,XA,12,flat mode,MHZ,23.858628760808198,8.844160470288912,0.2508717259856206
XA_S12_01_MHZ,333.0,1974-12-11 15:03:52.150943,1974-12-11 15:04:12.226415,0.95,XA,12,flat mode,MHZ,45.0,53.37918790509387,0.6464217520261216
XA_S12_01_MHZ,17.0,1974-12-23 19:35:01.886792,1974-12-23 19:35:21.962264,0.96,XA,12,flat mode,MHZ,42.75427820270585,56.21176625319322,0.29406922804856384
XA_S12_01_MHZ,286.0,1975-01-07 04:07:42.339623,1975-01-07 04:08:02.415095,0.97,XA,12,flat mode,MHZ,24.782100218316412,19.202797946288023,0.4397563690583335
XA_S12_01_MHZ,300.0,1975-01-07 04:15:50.641509,1975-01-07 04:16:10.716981,0.93,XA,12,flat mode,MHZ,0.23044235908035013,63.91492195550858,0.5374142903670938
XA_S12_01_MHZ,477.0,1975-01-07 04:41:00.075472,1975-01-07 04:41:20.150944,0.97,XA,12,flat mode,MHZ,0.2376838655432218,43.790024310236475,0.8621648998316761
XA_S12_01_MHZ,16.0,1975-01-22 10:19:59.698113,1975-01-22 10:20:19.773585,0.93,XA,12,flat mode,MHZ,46.14695292944641,51.73747638497434,0.27553724981003885
XA_S12_01_MHZ,1.13,1975-01-27 00:59:56.226415,1975-01-27 01:00:26.415094,0.92,XA,12,flat mode,MHZ,31.337812193103616,86.10251656892335,0.04672419599831595
XA_S12_01_MHZ,296.0,1975-02-05 19:48:58.716981,1975-02-05 19:49:18.792453,0.98,XA,12,flat mode,MHZ,23.93092703021507,17.80438121851455,0.441360187956012
XA_S12_01_MHZ,312.0,1975-02-05 19:49:19.849057,1975-02-05 19:49:50.037736,0.93,XA,12,flat mode,MHZ,0.3471458706452524,59.505739860380544,0.6554659812369248
XA_S12_01_MHZ,271.0,1975-02-05 19:53:24.679245,1975-02-05 19:53:44.754717,0.94,XA,12,flat mode,MHZ,0.3010307703067811,67.8313123378626,0.45869588590156435
XA_S12_01_MHZ,488.0,1975-02-05 19:58:04.377358,1975-02-05 19:58:24.452830,0.93,XA,12,flat mode,MHZ,0.2835330898910965,35.15702663218901,0.7800448930854974
XA_S12_01_MHZ,317.0,1975-02-05 20:06:52.679245,1975-02-05 20:07:12.754717,0.94,XA,12,flat mode,MHZ,0.2387413699997818,61.23890701293226,0.5934008619195849
XA_S12_01_MHZ,16.0,1975-02-07 14:46:58.566038,1975-02-07 14:47:18.641510,0.97,XA,12,flat mode,MHZ,43.688681084965076,54.21066509041342,0.07558262673491103
XA_S12_01_MHZ,258.0,1975-03-07 09:19:06.113208,1975-03-07 09:19:26.188680,0.97,XA,12,flat mode,MHZ,0.3036897221489729,67.29140275532565,0.4677805615792502
XA_S12_01_MHZ,299.0,1975-03-07 09:19:23.018868,1975-03-07 09:19:43.245283,0.91,XA,12,flat mode,MHZ,24.052662630414215,22.049816550197296,0.4852220906621851
XA_S12_01_MHZ,299.0,1975-03-07 09:19:59.094340,1975-03-07 09:20:19.169812,0.94,XA,12,flat mode,MHZ,17.449906396740843,33.45461417739728,0.5595450425531497
XA_S12_01_MHZ,182.0,1975-03-07 09:27:25.132075,1975-03-07 09:27:45.207547,0.96,XA,12,flat mode,MHZ,35.123095595872776,31.911190586847127,0.4558627435513467
XA_S12_01_MHZ,603.0,1975-03-07 09:27:41.433962,1975-03-07 09:28:01.509434,0.96,XA,12,flat mode,MHZ,0.4198399051440084,23.605976812734596,0.5843105734265438
XA_S12_01_MHZ,601.0,1975-03-07 09:28:57.811321,1975-03-07 09:29:17.886793,0.97,XA,12,flat mode,MHZ,27.608562350808633,7.84131848510488,0.20715477956286593
XA_S12_01_MHZ,474.0,1975-03-07 09:29:56.830189,1975-03-07 09:30:16.905661,0.97,XA,12,flat mode,MHZ,0.32709998485125646,41.52020956567989,0.791295733744539
XA_S12_01_MHZ,606.0,1975-03-07 09:30:49.962264,1975-03-07 09:31:10.037736,0.96,XA,12,flat mode,MHZ,23.969527654311822,8.297923414660325,0.2266736780417668
XA_S12_01_MHZ,268.0,1975-03-07 09:32:24.905660,1975-03-07 09:32:44.981132,0.97,XA,12,flat mode,MHZ,0.24649421699767482,69.20354987306034,0.4242353414853654
XA_S12_01_MHZ,422.0,1975-03-07 09:32:50.566038,1975-03-07 09:33:10.641510,0.97,XA,12,flat mode,MHZ,26.506224363228746,11.965964826817393,0.31267676960327967
XA_S12_01_MHZ,387.0,1975-03-07 09:33:52.000000,1975-03-07 09:34:12.075472,0.97,XA,12,flat mode,MHZ,0.30360564446076393,53.09948037801144,0.7385123944852658
XA_S12_01_MHZ,547.0,1975-03-07 09:34:51.924528,1975-03-07 09:35:12.000000,0.97,XA,12,flat mode,MHZ,23.548874459430078,8.734533125533824,0.25496577928770275
XA_S12_01_MHZ,248.0,1975-03-07 09:36:52.377358,1975-03-07 09:37:12.452830,0.98,XA,12,flat mode,MHZ,2.3153866449507703,70.43309639888902,0.3536858745743846
XA_S12_01_MHZ,347.0,1975-03-07 09:37:29.358491,1975-03-07 09:37:49.433963,0.97,XA,12,flat mode,MHZ,25.54337171639429,14.92390020351047,0.3840375886280207
XA_S12_01_MHZ,383.0,1975-03-07 09:38:45.433962,1975-03-07 09:39:05.509434,0.97,XA,12,flat mode,MHZ,0.34094300696472835,54.11394054346175,0.7330018013738081
XA_S12_01_MHZ,504.0,1975-03-07 09:40:36.981132,1975-03-07 09:40:57.056604,0.97,XA,12,flat mode,MHZ,23.379569403814436,9.5007783961442,0.27605027757231754
XA_S12_01_MHZ,225.0,1975-03-07 09:44:04.830189,1975-03-07 09:44:24.905661,0.98,XA,12,flat mode,MHZ,0.334950126397175,73.33048375593698,0.27440501269028833
XA_S12_01_MHZ,311.0,1975-03-07 09:44:53.735849,1975-03-07 09:45:13.811321,0.95,XA,12,flat mode,MHZ,25.48619523097029,15.528470498538653,0.41062894724564886
XA_S12_01_MHZ,314.0,1975-03-07 09:49:19.396226,1975-03-07 09:49:39.471698,0.97,XA,12,flat mode,MHZ,0.2904809675245134,61.800238829686805,0.6185922876077917
XA_S12_01_MHZ,246.0,1975-03-07 10:10:24.301887,1975-03-07 10:10:44.377359,0.98,XA,12,flat mode,MHZ,0.2459880168664792,71.60242044320324,0.34758464604928224
XA_S12_01_MHZ,296.0,1975-03-07 10:17:26.188679,1975-03-07 10:17:46.264151,0.97,XA,12,flat mode,MHZ,90.0,7.298272962625631,0.2160815174650579
XA_S12_01_MHZ,700.0,1975-04-05 23:51:35.849057,1975-04-05 23:51:55.924529,0.95,XA,12,flat mode,MHZ,2.81447663894007,25.418831331487997,0.5602385294472465
XA_S12_01_MHZ,466.0,1975-04-05 23:52:57.811321,1975-04-05 23:53:17.886793,0.97,XA,12,flat mode,MHZ,28.33976657842143,10.21706490132106,0.2672541672629233
XA_S12_01_MHZ,398.0,1975-04-05 23:53:33.283019,1975-04-05 23:53:53.358491,0.97,XA,12,flat mode,MHZ,0.2518592970167524,50.7064881028868,0.7440567687745065
XA_S12_01_MHZ,557.0,1975-04-05 23:54:15.245283,1975-04-05 23:54:35.320755,0.97,XA,12,flat mode,MHZ,24.110516152883854,8.849099225522371,0.25359731732110447
XA_S12_01_MHZ,240.0,1975-04-05 23:55:25.584906,1975-04-05 23:55:45.660378,0.97,XA,12,flat mode,MHZ,0.19165582735816653,71.98636365016856,0.3373528939789977
XA_S12_01_MHZ,365.0,1975-04-05 23:55:42.188679,1975-04-05 23:56:02.264151,0.97,XA,12,flat mode,MHZ,23.509270155255127,17.26436950380872,0.38656122621654315
XA_S12_01_MHZ,359.0,1975-04-05 23:56:22.943396,1975-04-05 23:56:43.018868,0.97,XA,12,flat mode,MHZ,0.28945535449921367,57.165697945106864,0.6727292166165237
XA_S12_01_MHZ,489.0,1975-04-05 23:57:06.867925,1975-04-05 23:57:26.943397,0.97,XA,12,flat mode,MHZ,24.181331835640034,10.356521188627513,0.2901723424883181
XA_S12_01_MHZ,214.0,1975-04-05 23:58:27.471698,1975-04-05 23:58:47.547170,0.97,XA,12,flat mode,MHZ,0.20875745997438538,73.71423131678495,0.2737628278697677
XA_S12_01_MHZ,298.0,1975-04-05 23:58:44.528302,1975-04-05 23:59:04.603774,0.96,XA,12,flat mode,MHZ,24.047207202831935,21.452270548780145,0.4803478647366696
XA_S12_01_MHZ,324.0,1975-04-05 23:59:28.603774,1975-04-05 23:59:48.679246,0.97,XA,12,flat mode,MHZ,0.3495982417614614,61.677503987912935,0.6041326941199744
XA_S12_01_MHZ,439.0,1975-04-06 00:00:16.452830,1975-04-06 00:00:36.528302,0.97,XA,12,flat mode,MHZ,20.506488590554,12.251363914522596,0.332276236711174
XA_S12_01_MHZ,255.0,1975-04-06 00:02:11.320755,1975-04-06 00:02:31.396227,0.97,XA,12,flat mode,MHZ,17.882790453131594,34.91480859200902,0.6426804159537816
XA_S12_01_MHZ,283.0,1975-04-06 00:03:12.150943,1975-04-06 00:03:32.226415,0.98,XA,12,flat mode,MHZ,0.3391595948476113,66.04470962550066,0.5358842910395166
XA_S12_01_MHZ,348.0,1975-04-06 00:04:31.849057,1975-04-06 00:04:51.924529,0.97,XA,12,flat mode,MHZ,23.943259557396786,16.413259192423627,0.40418367725209686
XA_S12_01_MHZ,330.0,1975-04-06 00:06:20.377358,1975-04-06 00:06:50.566037,0.93,XA,12,flat mode,MHZ,2.6743454671663676,66.19599820569425,0.298390032234435
XA_S12_01_MHZ,236.0,1975-04-06 00:07:31.169811,1975-04-06 00:07:51.245283,0.98,XA,12,flat mode,MHZ,0.34719865053715937,70.90228311136183,0.4265628747301029
XA_S12_01_MHZ,286.0,1975-04-06 00:09:16.830189,1975-04-06 00:09:36.905661,0.97,XA,12,flat mode,MHZ,23.641680476829723,21.411004167685395,0.4704105040130354
XA_S12_01_MHZ,17.0,1975-07-03 09:52:00.754717,1975-07-03 09:52:20.830189,0.97,XA,12,flat mode,MHZ,35.29083032440484,67.31616040295019,0.1963316420452685
XA_S12_01_MHZ,638.0,1975-07-03 09:54:53.433962,1975-07-03 09:55:13.509434,0.97,XA,12,flat mode,MHZ,23.75025629999913,7.613670426316924,0.2246607555013949
XA_S12_01_MHZ,265.0,1975-07-03 09:55:47.773585,1975-07-03 09:56:07.849057,0.97,XA,12,flat mode,MHZ,0.27567657456762273,69.95082219848624,0.40369786401455
XA_S12_01_MHZ,367.0,1975-07-03 09:56:04.075472,1975-07-03 09:56:24.150944,0.96,XA,12,flat mode,MHZ,22.95253741331943,16.800355937891386,0.3627663390720325
XA_S12_01_MHZ,375.0,1975-07-03 09:56:30.188679,1975-07-03 09:56:50.264151,0.96,XA,12,flat mode,MHZ,0.442044624365129,55.61481650654073,0.6877798493166415
XA_S12_01_MHZ,471.0,1975-07-03 09:57:00.075472,1975-07-03 09:57:20.150944,0.97,XA,12,flat mode,MHZ,23.182751984118894,11.600266809324157,0.31588875275135425
XA_S12_01_MHZ,278.0,1975-07-03 09:58:01.056604,1975-07-03 09:58:21.132076,0.95,XA,12,flat mode,MHZ,16.305340877373734,27.990402652384788,0.5066835533584162
XA_S12_01_MHZ,316.0,1975-07-03 09:58:25.660377,1975-07-03 09:58:45.735849,0.97,XA,12,flat mode,MHZ,0.21851496776672788,62.372279324853096,0.5832274575334997
XA_S12_01_MHZ,378.0,1975-07-03 09:59:04.905660,1975-07-03 09:59:24.981132,0.97,XA,12,flat mode,MHZ,23.241339470126437,14.054615459062306,0.37095518636865227
XA_S12_01_MHZ,229.0,1975-07-03 10:00:03.169811,1975-07-03 10:00:23.245283,0.95,XA,12,flat mode,MHZ,17.090701676572937,39.44174224962725,0.5855134641906122
XA_S12_01_MHZ,276.0,1975-07-03 10:00:36.075472,1975-07-03 10:00:56.150944,0.98,XA,12,flat mode,MHZ,0.2876641409709619,66.44452032935689,0.5121492108515576
XA_S12_01_MHZ,342.0,1975-07-03 10:01:07.622642,1975-07-03 10:01:27.698114,0.97,XA,12,flat mode,MHZ,22.97753231309475,17.157486196708167,0.4221156406469301
XA_S12_01_MHZ,314.0,1975-07-03 10:02:14.037736,1975-07-03 10:02:44.226415,0.94,XA,12,flat mode,MHZ,1.7684001484379674,66.63370105722673,0.2864671542520776
XA_S12_01_MHZ,231.0,1975-07-03 10:02:44.830189,1975-07-03 10:03:04.905661,0.97,XA,12,flat mode,MHZ,0.39826779686506003,70.99615199101585,0.4045439016457509
